answers,context,id,question,title
"{'answer_start': [169], 'text': ['2007']}","In the Mexico City airport, the government engaged in an extensive restructuring program that includes the addition of a new second terminal, which began operations in 2007, and the enlargement of four other airports (at the nearby cities of Toluca, QuerĂ©taro, Puebla and Cuernavaca) that, along with Mexico City's airport, comprise the Grupo Aeroportuario del Valle de MĂ©xico, distributing traffic to different regions in Mexico. The city of Pachuca will also provide additional expansion to central Mexico's airport network. Mexico City's airport is the main hub for 11 of the 21 national airline companies.",5726a4465951b619008f78bf,When did the second terminal open at the Mexico City Airport?,Mexico City
"{'answer_start': [580], 'text': ['21']}","In the Mexico City airport, the government engaged in an extensive restructuring program that includes the addition of a new second terminal, which began operations in 2007, and the enlargement of four other airports (at the nearby cities of Toluca, QuerĂ©taro, Puebla and Cuernavaca) that, along with Mexico City's airport, comprise the Grupo Aeroportuario del Valle de MĂ©xico, distributing traffic to different regions in Mexico. The city of Pachuca will also provide additional expansion to central Mexico's airport network. Mexico City's airport is the main hub for 11 of the 21 national airline companies.",5726a4465951b619008f78c0,How many national airlines are there in Mexico?,Mexico City
"{'answer_start': [570], 'text': ['11']}","In the Mexico City airport, the government engaged in an extensive restructuring program that includes the addition of a new second terminal, which began operations in 2007, and the enlargement of four other airports (at the nearby cities of Toluca, QuerĂ©taro, Puebla and Cuernavaca) that, along with Mexico City's airport, comprise the Grupo Aeroportuario del Valle de MĂ©xico, distributing traffic to different regions in Mexico. The city of Pachuca will also provide additional expansion to central Mexico's airport network. Mexico City's airport is the main hub for 11 of the 21 national airline companies.",5726a4465951b619008f78c1,How many of the main Mexican airlines are based in Mexico City?,Mexico City
"{'answer_start': [444], 'text': ['Pachuca']}","In the Mexico City airport, the government engaged in an extensive restructuring program that includes the addition of a new second terminal, which began operations in 2007, and the enlargement of four other airports (at the nearby cities of Toluca, QuerĂ©taro, Puebla and Cuernavaca) that, along with Mexico City's airport, comprise the Grupo Aeroportuario del Valle de MĂ©xico, distributing traffic to different regions in Mexico. The city of Pachuca will also provide additional expansion to central Mexico's airport network. Mexico City's airport is the main hub for 11 of the 21 national airline companies.",5726a4465951b619008f78c2>,What is the new city that will be added to the group of Mexican Airports around Mexico City?,Mexico City
"{'answer_start': [50], 'text': ['September 2, 2014']}","During his annual state-of-the-nation address on September 2, 2014, President of Mexico Enrique PeĂ±a Nieto unveiled plans for a new international airport to ease the city's notorious air traffic congestion, tentatively slated for a 2018 opening. The new airport, which would have six runways, will cost $9.15 billion and would be built on vacant federal land east of Mexico City International Airport. Goals are to eventually handle 120 million passengers a year, which would make it the busiest airport in the world.",5726a4cdf1498d1400e8e5dc,When were the new plans of the airport revealed?,Mexico City
"{'answer_start': [233], 'text': ['2018']}","During his annual state-of-the-nation address on September 2, 2014, President of Mexico Enrique PeĂ±a Nieto unveiled plans for a new international airport to ease the city's notorious air traffic congestion, tentatively slated for a 2018 opening. The new airport, which would have six runways, will cost $9.15 billion and would be built on vacant federal land east of Mexico City International Airport. Goals are to eventually handle 120 million passengers a year, which would make it the busiest airport in the world.",5726a4cdf1498d1400e8e5dd,When are the new plans supposed to come to fruition for the airport?,Mexico City
"{'answer_start': [281], 'text': ['six']}","During his annual state-of-the-nation address on September 2, 2014, President of Mexico Enrique PeĂ±a Nieto unveiled plans for a new international airport to ease the city's notorious air traffic congestion, tentatively slated for a 2018 opening. The new airport, which would have six runways, will cost $9.15 billion and would be built on vacant federal land east of Mexico City International Airport. Goals are to eventually handle 120 million passengers a year, which would make it the busiest airport in the world.",5726a4cdf1498d1400e8e5de,How many runways will be in the new airport?,Mexico City
"{'answer_start': [434], 'text': ['120 million']}","During his annual state-of-the-nation address on September 2, 2014, President of Mexico Enrique PeĂ±a Nieto unveiled plans for a new international airport to ease the city's notorious air traffic congestion, tentatively slated for a 2018 opening. The new airport, which would have six runways, will cost $9.15 billion and would be built on vacant federal land east of Mexico City International Airport. Goals are to eventually handle 120 million passengers a year, which would make it the busiest airport in the world.",5726a4cdf1498d1400e8e5df,How many passengers will the new airport be able to handle?,Mexico City
"{'answer_start': [304], 'text': ['$9.15 billion']}","During his annual state-of-the-nation address on September 2, 2014, President of Mexico Enrique PeĂ±a Nieto unveiled plans for a new international airport to ease the city's notorious air traffic congestion, tentatively slated for a 2018 opening. The new airport, which would have six runways, will cost $9.15 billion and would be built on vacant federal land east of Mexico City International Airport. Goals are to eventually handle 120 million passengers a year, which would make it the busiest airport in the world.",5726a4cdf1498d1400e8e5e0>,How much does the new airport cost?,Mexico City
"{'answer_start': [713], 'text': ['Conquest of Mexico']}","Having been capital of a vast pre-Hispanic empire, and also the capital of richest viceroyalty within the Spanish Empire (ruling over a vast territory in the Americas and Spanish West Indies), and, finally, the capital of the United Mexican States, Mexico City has a rich history of artistic expression. Since the mesoamerican pre-Classical period the inhabitants of the settlements around Lake Texcoco produced many works of art and complex craftsmanship, some of which are today displayed at the world-renowned National Museum of Anthropology and the Templo Mayor museum. While many pieces of pottery and stone-engraving have survived, the great majority of the Amerindian iconography was destroyed during the Conquest of Mexico.",5726a5b2708984140094ccd1,When did Mexico City lost most of its artifacts? ,Mexico City
"{'answer_start': [328], 'text': ['pre-Classical period']}","Having been capital of a vast pre-Hispanic empire, and also the capital of richest viceroyalty within the Spanish Empire (ruling over a vast territory in the Americas and Spanish West Indies), and, finally, the capital of the United Mexican States, Mexico City has a rich history of artistic expression. Since the mesoamerican pre-Classical period the inhabitants of the settlements around Lake Texcoco produced many works of art and complex craftsmanship, some of which are today displayed at the world-renowned National Museum of Anthropology and the Templo Mayor museum. While many pieces of pottery and stone-engraving have survived, the great majority of the Amerindian iconography was destroyed during the Conquest of Mexico.",5726a5b2708984140094ccd2,When did the complex art of Mexico City begin?,Mexico City
"{'answer_start': [514], 'text': ['National Museum of Anthropology and the Templo Mayor museum']}","Having been capital of a vast pre-Hispanic empire, and also the capital of richest viceroyalty within the Spanish Empire (ruling over a vast territory in the Americas and Spanish West Indies), and, finally, the capital of the United Mexican States, Mexico City has a rich history of artistic expression. Since the mesoamerican pre-Classical period the inhabitants of the settlements around Lake Texcoco produced many works of art and complex craftsmanship, some of which are today displayed at the world-renowned National Museum of Anthropology and the Templo Mayor museum. While many pieces of pottery and stone-engraving have survived, the great majority of the Amerindian iconography was destroyed during the Conquest of Mexico.",5726a5b2708984140094ccd3,What holds most of the old art of the Mexico city region?,Mexico City
"{'answer_start': [596], 'text': ['pottery and stone-engraving']}","Having been capital of a vast pre-Hispanic empire, and also the capital of richest viceroyalty within the Spanish Empire (ruling over a vast territory in the Americas and Spanish West Indies), and, finally, the capital of the United Mexican States, Mexico City has a rich history of artistic expression. Since the mesoamerican pre-Classical period the inhabitants of the settlements around Lake Texcoco produced many works of art and complex craftsmanship, some of which are today displayed at the world-renowned National Museum of Anthropology and the Templo Mayor museum. While many pieces of pottery and stone-engraving have survived, the great majority of the Amerindian iconography was destroyed during the Conquest of Mexico.",5726a5b2708984140094ccd4>,What are the main artifacts that have survived? ,Mexico City
"{'answer_start': [49], 'text': ['codices']}","Much of the early colonial art stemmed from the codices (Aztec illustrated books), aiming to recover and preserve some Aztec and other Amerindian iconography and history. From then, artistic expressions in Mexico were mostly religious in theme. The Metropolitan Cathedral still displays works by Juan de Rojas, Juan Correa and an oil painting whose authorship has been attributed to Murillo. Secular works of art of this period include the equestrian sculpture of Charles IV of Spain, locally known as El Caballito (""The little horse""). This piece, in bronze, was the work of Manuel TolsĂĄ and it has been placed at the Plaza TolsĂĄ, in front of the Palacio de MinerĂ­a (Mining Palace). Directly in front of this building is the beautiful Museo Nacional de Arte (Munal) (the National Museum of Art).",5726a632708984140094ccd9,What comprised most of the early art of Mexico City?,Mexico City
"{'answer_start': [226], 'text': ['religious']}","Much of the early colonial art stemmed from the codices (Aztec illustrated books), aiming to recover and preserve some Aztec and other Amerindian iconography and history. From then, artistic expressions in Mexico were mostly religious in theme. The Metropolitan Cathedral still displays works by Juan de Rojas, Juan Correa and an oil painting whose authorship has been attributed to Murillo. Secular works of art of this period include the equestrian sculpture of Charles IV of Spain, locally known as El Caballito (""The little horse""). This piece, in bronze, was the work of Manuel TolsĂĄ and it has been placed at the Plaza TolsĂĄ, in front of the Palacio de MinerĂ­a (Mining Palace). Directly in front of this building is the beautiful Museo Nacional de Arte (Munal) (the National Museum of Art).",5726a632708984140094ccda,Most of the art since the Aztecs took what style? ,Mexico City
"{'answer_start': [297], 'text': ['Juan de Rojas']}","Much of the early colonial art stemmed from the codices (Aztec illustrated books), aiming to recover and preserve some Aztec and other Amerindian iconography and history. From then, artistic expressions in Mexico were mostly religious in theme. The Metropolitan Cathedral still displays works by Juan de Rojas, Juan Correa and an oil painting whose authorship has been attributed to Murillo. Secular works of art of this period include the equestrian sculpture of Charles IV of Spain, locally known as El Caballito (""The little horse""). This piece, in bronze, was the work of Manuel TolsĂĄ and it has been placed at the Plaza TolsĂĄ, in front of the Palacio de MinerĂ­a (Mining Palace). Directly in front of this building is the beautiful Museo Nacional de Arte (Munal) (the National Museum of Art).",5726a632708984140094ccdb,Whose art is displayed at the large cathedral in Mexico City?,Mexico City
"{'answer_start': [441], 'text': ['equestrian sculpture of Charles IV of Spain']}","Much of the early colonial art stemmed from the codices (Aztec illustrated books), aiming to recover and preserve some Aztec and other Amerindian iconography and history. From then, artistic expressions in Mexico were mostly religious in theme. The Metropolitan Cathedral still displays works by Juan de Rojas, Juan Correa and an oil painting whose authorship has been attributed to Murillo. Secular works of art of this period include the equestrian sculpture of Charles IV of Spain, locally known as El Caballito (""The little horse""). This piece, in bronze, was the work of Manuel TolsĂĄ and it has been placed at the Plaza TolsĂĄ, in front of the Palacio de MinerĂ­a (Mining Palace). Directly in front of this building is the beautiful Museo Nacional de Arte (Munal) (the National Museum of Art).",5726a632708984140094ccdc,\The Little Horse\ is also known as what?,Mexico City
"{'answer_start': [577], 'text': ['Manuel TolsĂĄ']}","Much of the early colonial art stemmed from the codices (Aztec illustrated books), aiming to recover and preserve some Aztec and other Amerindian iconography and history. From then, artistic expressions in Mexico were mostly religious in theme. The Metropolitan Cathedral still displays works by Juan de Rojas, Juan Correa and an oil painting whose authorship has been attributed to Murillo. Secular works of art of this period include the equestrian sculpture of Charles IV of Spain, locally known as El Caballito (""The little horse""). This piece, in bronze, was the work of Manuel TolsĂĄ and it has been placed at the Plaza TolsĂĄ, in front of the Palacio de MinerĂ­a (Mining Palace). Directly in front of this building is the beautiful Museo Nacional de Arte (Munal) (the National Museum of Art).",5726a632708984140094ccdd>,Who created \The Little Horse?\,Mexico City
"{'answer_start': [63], 'text': ['Academia de San Carlos']}","During the 19th century, an important producer of art was the Academia de San Carlos (San Carlos Art Academy), founded during colonial times, and which later became the Escuela Nacional de Artes PlĂĄsticas (the National School of Arts) including painting, sculpture and graphic design, one of UNAM's art schools. Many of the works produced by the students and faculty of that time are now displayed in the Museo Nacional de San Carlos (National Museum of San Carlos). One of the students, JosĂ© MarĂ­a Velasco, is considered one of the greatest Mexican landscape painters of the 19th century. Porfirio DĂ­az's regime sponsored arts, especially those that followed the French school. Popular arts in the form of cartoons and illustrations flourished, e.g. those of JosĂ© Guadalupe Posada and Manuel Manilla. The permanent collection of the San Carlos Museum also includes paintings by European masters such as Rembrandt, VelĂĄzquez, Murillo, and Rubens.",5726a6c9708984140094ccf7,What is the large art school in Mexico City?,Mexico City
"{'answer_start': [406], 'text': ['Museo Nacional de San Carlos']}","During the 19th century, an important producer of art was the Academia de San Carlos (San Carlos Art Academy), founded during colonial times, and which later became the Escuela Nacional de Artes PlĂĄsticas (the National School of Arts) including painting, sculpture and graphic design, one of UNAM's art schools. Many of the works produced by the students and faculty of that time are now displayed in the Museo Nacional de San Carlos (National Museum of San Carlos). One of the students, JosĂ© MarĂ­a Velasco, is considered one of the greatest Mexican landscape painters of the 19th century. Porfirio DĂ­az's regime sponsored arts, especially those that followed the French school. Popular arts in the form of cartoons and illustrations flourished, e.g. those of JosĂ© Guadalupe Posada and Manuel Manilla. The permanent collection of the San Carlos Museum also includes paintings by European masters such as Rembrandt, VelĂĄzquez, Murillo, and Rubens.",5726a6c9708984140094ccf8,Where does most of the artwork produced as the Academia de San Carlos get featured? ,Mexico City
"{'answer_start': [489], 'text': ['JosĂ© MarĂ\xada Velasco']}","During the 19th century, an important producer of art was the Academia de San Carlos (San Carlos Art Academy), founded during colonial times, and which later became the Escuela Nacional de Artes PlĂĄsticas (the National School of Arts) including painting, sculpture and graphic design, one of UNAM's art schools. Many of the works produced by the students and faculty of that time are now displayed in the Museo Nacional de San Carlos (National Museum of San Carlos). One of the students, JosĂ© MarĂ­a Velasco, is considered one of the greatest Mexican landscape painters of the 19th century. Porfirio DĂ­az's regime sponsored arts, especially those that followed the French school. Popular arts in the form of cartoons and illustrations flourished, e.g. those of JosĂ© Guadalupe Posada and Manuel Manilla. The permanent collection of the San Carlos Museum also includes paintings by European masters such as Rembrandt, VelĂĄzquez, Murillo, and Rubens.",5726a6c9708984140094ccf9,Who is one of the most famous people to graduate from the large art school of Mexico City?,Mexico City
"{'answer_start': [905], 'text': ['Rembrandt, VelĂĄzquez, Murillo, and Rubens']}","During the 19th century, an important producer of art was the Academia de San Carlos (San Carlos Art Academy), founded during colonial times, and which later became the Escuela Nacional de Artes PlĂĄsticas (the National School of Arts) including painting, sculpture and graphic design, one of UNAM's art schools. Many of the works produced by the students and faculty of that time are now displayed in the Museo Nacional de San Carlos (National Museum of San Carlos). One of the students, JosĂ© MarĂ­a Velasco, is considered one of the greatest Mexican landscape painters of the 19th century. Porfirio DĂ­az's regime sponsored arts, especially those that followed the French school. Popular arts in the form of cartoons and illustrations flourished, e.g. those of JosĂ© Guadalupe Posada and Manuel Manilla. The permanent collection of the San Carlos Museum also includes paintings by European masters such as Rembrandt, VelĂĄzquez, Murillo, and Rubens.",5726a6c9708984140094ccfa>,"The San Carlos Museum has art from who, among others?",Mexico City
"{'answer_start': [557], 'text': ['JosĂ© Luis Cuevas']}","During the 20th century, many artists immigrated to Mexico City from different regions of Mexico, such as Leopoldo MĂ©ndez, an engraver from Veracruz, who supported the creation of the socialist Taller de la GrĂĄfica Popular (Popular Graphics Workshop), designed to help blue-collar workers find a venue to express their art. Other painters came from abroad, such as Catalan painter Remedios Varo and other Spanish and Jewish exiles. It was in the second half of the 20th century that the artistic movement began to drift apart from the Revolutionary theme. JosĂ© Luis Cuevas opted for a modernist style in contrast to the muralist movement associated with social politics.",5726b9e3f1498d1400e8e904,Who was a big proponent of modernism in art?,Mexico City
"{'answer_start': [12], 'text': ['20th century']}","During the 20th century, many artists immigrated to Mexico City from different regions of Mexico, such as Leopoldo MĂ©ndez, an engraver from Veracruz, who supported the creation of the socialist Taller de la GrĂĄfica Popular (Popular Graphics Workshop), designed to help blue-collar workers find a venue to express their art. Other painters came from abroad, such as Catalan painter Remedios Varo and other Spanish and Jewish exiles. It was in the second half of the 20th century that the artistic movement began to drift apart from the Revolutionary theme. JosĂ© Luis Cuevas opted for a modernist style in contrast to the muralist movement associated with social politics.",5726b9e3f1498d1400e8e905,When did artists start to immigrate to Mexico City?,Mexico City
"{'answer_start': [107], 'text': ['Leopoldo MĂ©ndez']}","During the 20th century, many artists immigrated to Mexico City from different regions of Mexico, such as Leopoldo MĂ©ndez, an engraver from Veracruz, who supported the creation of the socialist Taller de la GrĂĄfica Popular (Popular Graphics Workshop), designed to help blue-collar workers find a venue to express their art. Other painters came from abroad, such as Catalan painter Remedios Varo and other Spanish and Jewish exiles. It was in the second half of the 20th century that the artistic movement began to drift apart from the Revolutionary theme. JosĂ© Luis Cuevas opted for a modernist style in contrast to the muralist movement associated with social politics.",5726b9e3f1498d1400e8e906,Who was a famous engraver that migrated to Mexico City?,Mexico City
"{'answer_start': [265], 'text': ['help blue-collar workers find a venue to express their art']}","During the 20th century, many artists immigrated to Mexico City from different regions of Mexico, such as Leopoldo MĂ©ndez, an engraver from Veracruz, who supported the creation of the socialist Taller de la GrĂĄfica Popular (Popular Graphics Workshop), designed to help blue-collar workers find a venue to express their art. Other painters came from abroad, such as Catalan painter Remedios Varo and other Spanish and Jewish exiles. It was in the second half of the 20th century that the artistic movement began to drift apart from the Revolutionary theme. JosĂ© Luis Cuevas opted for a modernist style in contrast to the muralist movement associated with social politics.",5726b9e3f1498d1400e8e907,What was the Popular Graphics Workshop mission?,Mexico City
"{'answer_start': [366], 'text': ['Catalan']}","During the 20th century, many artists immigrated to Mexico City from different regions of Mexico, such as Leopoldo MĂ©ndez, an engraver from Veracruz, who supported the creation of the socialist Taller de la GrĂĄfica Popular (Popular Graphics Workshop), designed to help blue-collar workers find a venue to express their art. Other painters came from abroad, such as Catalan painter Remedios Varo and other Spanish and Jewish exiles. It was in the second half of the 20th century that the artistic movement began to drift apart from the Revolutionary theme. JosĂ© Luis Cuevas opted for a modernist style in contrast to the muralist movement associated with social politics.",5726b9e3f1498d1400e8e908>,What nationality was Remedios Varas?,Mexico City
"{'answer_start': [167], 'text': ['mid-1980s']}","Mexico City has numerous museums dedicated to art, including Mexican colonial, modern and contemporary art, and international art. The Museo Tamayo was opened in the mid-1980s to house the collection of international contemporary art donated by famed Mexican (born in the state of Oaxaca) painter Rufino Tamayo. The collection includes pieces by Picasso, Klee, Kandinsky, Warhol and many others, though most of the collection is stored while visiting exhibits are shown. The Museo de Arte Moderno (Museum of Modern Art) is a repository of Mexican artists from the 20th century, including Rivera, Orozco, Siqueiros, Kahlo, Gerzso, Carrington, Tamayo, among others, and also regularly hosts temporary exhibits of international modern art. In southern Mexico City, the Museo Carrillo Gil (Carrillo Gil Museum) showcases avant-garde artists, as does the University Museum/Contemporary Art (Museo Universitario Arte ContemporĂĄneo â or MUAC), designed by famed Mexican architect Teodoro GonzĂĄlez de LeĂłn, inaugurated in late 2008.",5726ba7c5951b619008f7c0d,When was the Museo Tamayo opened?,Mexico City
"{'answer_start': [298], 'text': ['Rufino Tamayo']}","Mexico City has numerous museums dedicated to art, including Mexican colonial, modern and contemporary art, and international art. The Museo Tamayo was opened in the mid-1980s to house the collection of international contemporary art donated by famed Mexican (born in the state of Oaxaca) painter Rufino Tamayo. The collection includes pieces by Picasso, Klee, Kandinsky, Warhol and many others, though most of the collection is stored while visiting exhibits are shown. The Museo de Arte Moderno (Museum of Modern Art) is a repository of Mexican artists from the 20th century, including Rivera, Orozco, Siqueiros, Kahlo, Gerzso, Carrington, Tamayo, among others, and also regularly hosts temporary exhibits of international modern art. In southern Mexico City, the Museo Carrillo Gil (Carrillo Gil Museum) showcases avant-garde artists, as does the University Museum/Contemporary Art (Museo Universitario Arte ContemporĂĄneo â or MUAC), designed by famed Mexican architect Teodoro GonzĂĄlez de LeĂłn, inaugurated in late 2008.",5726ba7c5951b619008f7c0e,Who's art collection was the reason the Museo Tamayo opened?,Mexico City
"{'answer_start': [282], 'text': ['Oaxaca']}","Mexico City has numerous museums dedicated to art, including Mexican colonial, modern and contemporary art, and international art. The Museo Tamayo was opened in the mid-1980s to house the collection of international contemporary art donated by famed Mexican (born in the state of Oaxaca) painter Rufino Tamayo. The collection includes pieces by Picasso, Klee, Kandinsky, Warhol and many others, though most of the collection is stored while visiting exhibits are shown. The Museo de Arte Moderno (Museum of Modern Art) is a repository of Mexican artists from the 20th century, including Rivera, Orozco, Siqueiros, Kahlo, Gerzso, Carrington, Tamayo, among others, and also regularly hosts temporary exhibits of international modern art. In southern Mexico City, the Museo Carrillo Gil (Carrillo Gil Museum) showcases avant-garde artists, as does the University Museum/Contemporary Art (Museo Universitario Arte ContemporĂĄneo â or MUAC), designed by famed Mexican architect Teodoro GonzĂĄlez de LeĂłn, inaugurated in late 2008.",5726ba7c5951b619008f7c0f,Where was Rufino Tamayo born?,Mexico City
"{'answer_start': [818], 'text': ['avant-garde']}","Mexico City has numerous museums dedicated to art, including Mexican colonial, modern and contemporary art, and international art. The Museo Tamayo was opened in the mid-1980s to house the collection of international contemporary art donated by famed Mexican (born in the state of Oaxaca) painter Rufino Tamayo. The collection includes pieces by Picasso, Klee, Kandinsky, Warhol and many others, though most of the collection is stored while visiting exhibits are shown. The Museo de Arte Moderno (Museum of Modern Art) is a repository of Mexican artists from the 20th century, including Rivera, Orozco, Siqueiros, Kahlo, Gerzso, Carrington, Tamayo, among others, and also regularly hosts temporary exhibits of international modern art. In southern Mexico City, the Museo Carrillo Gil (Carrillo Gil Museum) showcases avant-garde artists, as does the University Museum/Contemporary Art (Museo Universitario Arte ContemporĂĄneo â or MUAC), designed by famed Mexican architect Teodoro GonzĂĄlez de LeĂłn, inaugurated in late 2008.",5726ba7c5951b619008f7c10,What type of art is shown in The Museo Carrillo Gil?,Mexico City
"{'answer_start': [851], 'text': ['University Museum/Contemporary Art']}","Mexico City has numerous museums dedicated to art, including Mexican colonial, modern and contemporary art, and international art. The Museo Tamayo was opened in the mid-1980s to house the collection of international contemporary art donated by famed Mexican (born in the state of Oaxaca) painter Rufino Tamayo. The collection includes pieces by Picasso, Klee, Kandinsky, Warhol and many others, though most of the collection is stored while visiting exhibits are shown. The Museo de Arte Moderno (Museum of Modern Art) is a repository of Mexican artists from the 20th century, including Rivera, Orozco, Siqueiros, Kahlo, Gerzso, Carrington, Tamayo, among others, and also regularly hosts temporary exhibits of international modern art. In southern Mexico City, the Museo Carrillo Gil (Carrillo Gil Museum) showcases avant-garde artists, as does the University Museum/Contemporary Art (Museo Universitario Arte ContemporĂĄneo â or MUAC), designed by famed Mexican architect Teodoro GonzĂĄlez de LeĂłn, inaugurated in late 2008.",5726ba7c5951b619008f7c11>,What famous art building was opened in late 2008?,Mexico City
"{'answer_start': [32], 'text': ['the wife of Mexican magnate Carlos Slim']}","The Museo Soumaya, named after the wife of Mexican magnate Carlos Slim, has the largest private collection of original Rodin sculptures outside Paris. It also has a large collection of DalĂ­ sculptures, and recently began showing pieces in its masters collection including El Greco, VelĂĄzquez, Picasso and Canaletto. The museum inaugurated a new futuristic-design facility in 2011 just north of Polanco, while maintaining a smaller facility in Plaza Loreto in southern Mexico City. The ColecciĂłn JĂșmex is a contemporary art museum located on the sprawling grounds of the Jumex juice company in the northern industrial suburb of Ecatepec. It is said to have the largest private contemporary art collection in Latin America and hosts pieces from its permanent collection as well as traveling exhibits by leading contemporary artists. The new Museo JĂșmex in Nuevo Polanco was slated to open in November 2013. The Museo de San Ildefonso, housed in the Antiguo Colegio de San Ildefonso in Mexico City's historic downtown district is a 17th-century colonnaded palace housing an art museum that regularly hosts world-class exhibits of Mexican and international art. Recent exhibits have included those on David LaChapelle, Antony Gormley and Ron Mueck. The National Museum of Art (Museo Nacional de Arte) is also located in a former palace in the historic center. It houses a large collection of pieces by all major Mexican artists of the last 400 years and also hosts visiting exhibits.",5726bc21f1498d1400e8e962,Who is the Museo Soumaya named after?,Mexico City
"{'answer_start': [186], 'text': ['DalĂ\xad']}","The Museo Soumaya, named after the wife of Mexican magnate Carlos Slim, has the largest private collection of original Rodin sculptures outside Paris. It also has a large collection of DalĂ­ sculptures, and recently began showing pieces in its masters collection including El Greco, VelĂĄzquez, Picasso and Canaletto. The museum inaugurated a new futuristic-design facility in 2011 just north of Polanco, while maintaining a smaller facility in Plaza Loreto in southern Mexico City. The ColecciĂłn JĂșmex is a contemporary art museum located on the sprawling grounds of the Jumex juice company in the northern industrial suburb of Ecatepec. It is said to have the largest private contemporary art collection in Latin America and hosts pieces from its permanent collection as well as traveling exhibits by leading contemporary artists. The new Museo JĂșmex in Nuevo Polanco was slated to open in November 2013. The Museo de San Ildefonso, housed in the Antiguo Colegio de San Ildefonso in Mexico City's historic downtown district is a 17th-century colonnaded palace housing an art museum that regularly hosts world-class exhibits of Mexican and international art. Recent exhibits have included those on David LaChapelle, Antony Gormley and Ron Mueck. The National Museum of Art (Museo Nacional de Arte) is also located in a former palace in the historic center. It houses a large collection of pieces by all major Mexican artists of the last 400 years and also hosts visiting exhibits.",5726bc21f1498d1400e8e964,What other famous sculpture has had his art displayed at the Museo Soumaya?,Mexico City
"{'answer_start': [1437], 'text': ['400']}","The Museo Soumaya, named after the wife of Mexican magnate Carlos Slim, has the largest private collection of original Rodin sculptures outside Paris. It also has a large collection of DalĂ­ sculptures, and recently began showing pieces in its masters collection including El Greco, VelĂĄzquez, Picasso and Canaletto. The museum inaugurated a new futuristic-design facility in 2011 just north of Polanco, while maintaining a smaller facility in Plaza Loreto in southern Mexico City. The ColecciĂłn JĂșmex is a contemporary art museum located on the sprawling grounds of the Jumex juice company in the northern industrial suburb of Ecatepec. It is said to have the largest private contemporary art collection in Latin America and hosts pieces from its permanent collection as well as traveling exhibits by leading contemporary artists. The new Museo JĂșmex in Nuevo Polanco was slated to open in November 2013. The Museo de San Ildefonso, housed in the Antiguo Colegio de San Ildefonso in Mexico City's historic downtown district is a 17th-century colonnaded palace housing an art museum that regularly hosts world-class exhibits of Mexican and international art. Recent exhibits have included those on David LaChapelle, Antony Gormley and Ron Mueck. The National Museum of Art (Museo Nacional de Arte) is also located in a former palace in the historic center. It houses a large collection of pieces by all major Mexican artists of the last 400 years and also hosts visiting exhibits.",5726bc21f1498d1400e8e966,How many years worth of art does the Museum in the historic center hold?,Mexico City
"{'answer_start': [145], 'text': ['Paris']}","The Museo Soumaya, named after the wife of Mexican magnate Carlos Slim, has the largest private collection of original Rodin sculptures outside Paris. It also has a large collection of DalĂ­ sculptures, and recently began showing pieces in its masters collection including El Greco, VelĂĄzquez, Picasso and Canaletto. The museum inaugurated a new futuristic-design facility in 2011 just north of Polanco, while maintaining a smaller facility in Plaza Loreto in southern Mexico City. The ColecciĂłn JĂșmex is a contemporary art museum located on the sprawling grounds of the Jumex juice company in the northern industrial suburb of Ecatepec. It is said to have the largest private contemporary art collection in Latin America and hosts pieces from its permanent collection as well as traveling exhibits by leading contemporary artists. The new Museo JĂșmex in Nuevo Polanco was slated to open in November 2013. The Museo de San Ildefonso, housed in the Antiguo Colegio de San Ildefonso in Mexico City's historic downtown district is a 17th-century colonnaded palace housing an art museum that regularly hosts world-class exhibits of Mexican and international art. Recent exhibits have included those on David LaChapelle, Antony Gormley and Ron Mueck. The National Museum of Art (Museo Nacional de Arte) is also located in a former palace in the historic center. It houses a large collection of pieces by all major Mexican artists of the last 400 years and also hosts visiting exhibits.",5726bc21f1498d1400e8e963,What city houses the only collection of Rodin sculptures that is larger than the one in Mexico City?,Mexico City
"{'answer_start': [376], 'text': ['2011']}","The Museo Soumaya, named after the wife of Mexican magnate Carlos Slim, has the largest private collection of original Rodin sculptures outside Paris. It also has a large collection of DalĂ­ sculptures, and recently began showing pieces in its masters collection including El Greco, VelĂĄzquez, Picasso and Canaletto. The museum inaugurated a new futuristic-design facility in 2011 just north of Polanco, while maintaining a smaller facility in Plaza Loreto in southern Mexico City. The ColecciĂłn JĂșmex is a contemporary art museum located on the sprawling grounds of the Jumex juice company in the northern industrial suburb of Ecatepec. It is said to have the largest private contemporary art collection in Latin America and hosts pieces from its permanent collection as well as traveling exhibits by leading contemporary artists. The new Museo JĂșmex in Nuevo Polanco was slated to open in November 2013. The Museo de San Ildefonso, housed in the Antiguo Colegio de San Ildefonso in Mexico City's historic downtown district is a 17th-century colonnaded palace housing an art museum that regularly hosts world-class exhibits of Mexican and international art. Recent exhibits have included those on David LaChapelle, Antony Gormley and Ron Mueck. The National Museum of Art (Museo Nacional de Arte) is also located in a former palace in the historic center. It houses a large collection of pieces by all major Mexican artists of the last 400 years and also hosts visiting exhibits.",5726bc21f1498d1400e8e965>,When did the new design of the museum open?,Mexico City
